date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,boundary_layer_height,wet_bulb_temperature_2m,total_column_integrated_water_vapour
2026-4-15 21:00,12.9,66,6.8,9.9,0,0,0,0,0,1012.5,1009.5,0,0,0,0,0.05,0.5,4.2,8.3,205,213,8.2,14.8,0.09,0,0,0,0,0,0,11.8,6.6,3,0.13,0.18,0.17,285,9.3,11.4
2026-4-15 22:00,12.8,69,7.2,10,0,0,0,0,0,1012.6,1009.6,0,0,0,0,0.04,0.5,4,8.2,209,216,8.1,13.8,0.09,0,0,0,0,0,0,11.8,6.6,3,0.13,0.18,0.17,260,9.4,10.1
2026-4-15 23:00,12.3,72,7.4,9.5,0,0,0,0,0,1012.8,1009.8,17,0,0,17,0.03,0.4,3.9,8.1,213,219,7.8,13,0.09,0,0,0,0,0,0,11.8,6.6,3,0.13,0.18,0.17,250,9.3,9.4
2026-4-16 0:00,11.7,75,7.4,9.2,0,0,0,0,1,1012.9,1009.9,24,0,0,24,0.02,0.3,3.6,7.5,208,217,7.6,12.3,0.09,0,0,0,0,0,0,11.7,6.7,3,0.13,0.18,0.17,215,9.1,9
2026-4-16 1:00,11,79,7.5,8.6,0,0,0,0,3,1012.7,1009.7,99,0,0,99,0.01,0.3,3.3,7.1,204,214,6.9,11.6,0.09,0,0,0,0,0,0,11.6,6.7,3,0.13,0.18,0.17,180,8.8,8.9
2026-4-16 2:00,11,80,7.7,8.7,0,0,0,0,1,1012.6,1009.6,23,0,0,23,0.01,0.3,3.2,7.1,207,216,6.3,12.6,0.08,0,0,0,0,0,0,11.6,6.8,3,0.13,0.18,0.17,155,8.9,9.4
2026-4-16 3:00,11,81,7.8,8.9,0,0,0,0,3,1013,1010,95,0,0,95,0.01,0.2,2.9,6.6,204,217,6.1,11.8,0.08,0,0,0,0,0,0,11.5,6.8,3,0.13,0.18,0.17,150,9,10.5
2026-4-16 4:00,11.1,82,8.1,8.9,0,0,0,0,3,1013.3,1010.3,100,0,0,100,0.01,0.2,3.3,6.9,186,203,6.1,11.4,0.08,0,0,0,0,0,0,11.4,6.8,3,0.13,0.18,0.17,180,9.2,11.4
2026-4-16 5:00,11.2,83,8.3,8.9,0,0,0,0,3,1013.4,1010.4,100,0,0,100,0.01,0.2,3.4,7.1,188,203,6.7,11,0.08,0,0,0,0,0,0,11.4,6.8,3,0.13,0.18,0.17,220,9.3,11.9
2026-4-16 6:00,11.7,82,8.6,9.8,0,0,0,0,3,1014,1011,100,0,0,100,0.03,0.3,3,6.6,198,211,6.6,10.9,0.08,14,0,14,0,14,58,11.3,6.8,3,0.13,0.18,0.17,235,9.7,12.6
2026-4-16 7:00,13.4,75,9,11.6,0,0,0,0,3,1014.4,1011.4,100,0,0,100,0.07,0.4,2.9,6.5,174,209,5.8,11.4,0.08,109,21,88,93,109,306,11.2,6.8,3,0.13,0.18,0.17,255,10.6,14.2
2026-4-16 8:00,17.2,60,9.3,15.6,0,0,0,0,3,1013.8,1010.8,99,0,0,99,0.17,0.8,2.7,6,182,206,6.1,13.5,0.08,271,128,143,311,271,559,11,6.8,3,0.13,0.17,0.17,330,12.4,13
2026-4-16 9:00,19.2,51,8.8,17.3,0,0,0,0,3,1013.8,1010.8,100,0,0,100,0.28,1.1,3.2,4.7,172,179,7.9,15.4,0.08,429,234,195,406,429,784,11,6.8,3,0.13,0.17,0.17,385,13.2,14.7
2026-4-16 10:00,17,54,7.7,14,0,0,0,0,3,1014.3,1011.3,100,0,0,100,0.28,0.9,4.5,6.5,159,163,10.7,16.8,0.08,439,145,294,204,439,966,11.2,6.8,3,0.13,0.17,0.17,335,11.6,16.1
2026-4-16 11:00,16.8,52,6.9,14,0,0,0,0,3,1014,1011,100,0,2,100,0.32,0.9,3.9,5.7,170,173,10.7,17.8,0.08,521,167,354,208,521,1093,11.2,6.8,3,0.13,0.17,0.17,340,11.2,17.9
2026-4-16 12:00,18.3,45,6.2,15.1,0,0,0,0,3,1013.6,1010.6,100,0,34,100,0.37,1.2,4.4,6.4,174,177,10.7,19,0.08,566,191,375,225,566,1156,11.4,6.8,3,0.13,0.17,0.17,430,11.6,18.8
2026-4-16 13:00,17.5,44,5.1,13.7,0,0,0,0,3,1013.2,1010.2,100,0,47,100,0.31,1.1,4.9,7.3,174,178,11.3,19.4,0.08,420,68,352,80,420,1151,11.6,6.8,3,0.13,0.17,0.17,475,10.8,19.3
2026-4-16 14:00,17.2,43,4.4,13.3,0,0,0,0,3,1012.6,1009.6,100,0,100,98,0.29,1.1,4.9,7.2,175,179,12,19.4,0.08,382,65,317,82,382,1078,11.8,6.8,3,0.13,0.17,0.17,520,10.4,20.6
2026-4-16 15:00,17.2,45,5.2,13.4,0.2,0.2,0,0,51,1012.3,1009.3,100,0,100,100,0.29,1.1,5.1,7.5,181,186,12.1,19.6,0.08,418,143,275,206,418,943,12,6.9,3,0.13,0.17,0.17,575,10.7,22.2
2026-4-16 16:00,16.2,52,6.3,13.7,1.2,1.2,0,0,55,1012.7,1009.7,100,2,100,100,0.18,0.9,3,4.7,183,191,12,18.5,0.09,232,31,201,56,232,753,12.2,6.9,3,0.13,0.17,0.17,425,10.7,24.3
2026-4-16 17:00,15.6,53,6,14.1,0,0,0,0,3,1013.4,1010.4,100,0,100,100,0.07,0.8,0.9,1.7,207,217,6.5,17.5,0.09,57,0,57,0,57,524,12.3,6.9,3,0.13,0.17,0.17,345,10.2,24
2026-4-16 18:00,14.4,59,6.6,12.8,0.1,0.1,0,0,51,1013.7,1010.7,100,26,95,100,0.06,0.7,1.5,2,158,196,4.4,16.6,0.09,33,0,33,0,33,269,12.4,6.9,3,0.13,0.17,0.17,110,9.9,24.3
2026-4-16 19:00,12.4,78,8.8,10.7,0.8,0.8,0,0,53,1013.7,1010.7,100,3,100,100,0.04,0.3,2.8,4.5,178,191,5.6,15.3,0.1,2,0,2,0,2,36,12.4,7,3,0.13,0.17,0.17,120,10.1,24.8
2026-4-16 20:00,12.2,91,10.8,11,2.9,2.9,0,0,63,1015,1012,100,2,100,100,0,0.1,2.7,5.1,206,215,6.2,14.6,0.09,0,0,0,0,0,0,12.1,7,3,0.13,0.17,0.17,145,11.2,24.1
2026-4-16 21:00,11.7,94,10.8,10.5,1.5,1.5,0,0,61,1015.4,1012.4,100,0,100,100,0,0.1,2.8,5.8,241,245,5.7,13.6,0.12,0,0,0,0,0,0,12.1,7,3,0.13,0.17,0.17,285,11,24.6
2026-4-16 22:00,12.2,94,11.2,11.5,1.3,1.3,0,0,61,1014.7,1011.7,100,2,100,100,0,0.1,2,4.6,260,259,5,12.9,0.13,0,0,0,0,0,0,12,7,3,0.13,0.17,0.17,175,11.5,24.5
2026-4-16 23:00,12,95,11.2,11.7,0.3,0.3,0,0,51,1014.3,1011.3,100,0,100,100,0,0.1,1.2,3,205,231,3.5,12.5,0.14,0,0,0,0,0,0,12,7,3,0.13,0.17,0.17,75,11.4,23.6
2026-4-17 0:00,11.4,97,10.8,10.9,0,0,0,0,3,1014.3,1011.3,100,4,100,100,0,0,1.3,2.4,176,207,2.5,12.1,0.14,0,0,0,0,0,0,12,7,3,0.13,0.17,0.17,70,11,23.2
2026-4-17 1:00,10.4,94,9.6,8.3,1.3,1.3,0,0,61,1014.5,1011.5,100,96,100,100,0,0.1,3.9,7.6,210,214,8,11.6,0.16,0,0,0,0,0,0,11.9,7,3,0.13,0.17,0.17,230,9.8,23.7
2026-4-17 2:00,10.3,96,9.7,8,1.1,1.1,0,0,55,1014,1011,100,2,88,100,0,0,4.3,7.9,191,197,7.9,12.3,0.16,0,0,0,0,0,0,11.8,7,3,0.13,0.17,0.17,250,9.8,21.6
2026-4-17 3:00,10,90,8.6,7.4,0.2,0.2,0,0,51,1013.2,1010.2,100,5,96,100,0,0.1,4.4,8.1,200,203,8.5,11.6,0.16,0,0,0,0,0,0,11.8,7,3.1,0.13,0.17,0.17,450,9,19
2026-4-17 4:00,10,90,8.4,7.4,0,0,0,0,3,1012.8,1009.7,88,73,35,52,0,0.1,4,7.6,206,210,8.3,11,0.16,0,0,0,0,0,0,11.6,7,3.1,0.13,0.17,0.17,465,8.9,17.8
2026-4-17 5:00,9.8,92,8.6,7.5,0,0,0,0,3,1012.2,1009.2,100,100,84,0,0,0.1,3.7,7.1,204,210,7.8,10.6,0.16,0,0,0,0,0,0,11.6,7,3.1,0.13,0.17,0.17,390,8.9,16.8
2026-4-17 6:00,10.2,91,8.8,8,0,0,0,0,0,1012.2,1009.2,13,12,1,0,0.02,0.1,3.6,6.7,204,212,7.2,10.4,0.16,14,1,13,12,14,63,11.4,7,3.1,0.13,0.17,0.17,360,9.3,16.4
2026-4-17 7:00,11.2,88,9.2,9.3,0,0,0,0,0,1012.2,1009.2,6,6,0,0,0.05,0.2,3,7.1,203,214,7.1,10.6,0.16,117,36,81,156,117,313,11.4,7.1,3.1,0.13,0.17,0.17,380,9.8,16.2
2026-4-17 8:00,12.3,83,9.6,10.1,0,0,0,0,0,1012.3,1009.3,9,9,0,0,0.12,0.2,3.9,5.9,198,200,8.4,11.8,0.13,269,132,137,318,269,565,11.2,7.1,3.1,0.13,0.17,0.17,450,10.5,16.4
2026-4-17 9:00,14.4,72,9.4,11.6,0,0,0,0,0,1012,1009,11,11,0,0,0.21,0.5,5,7.1,198,199,11,13,0.13,429,247,182,425,429,789,11.1,7.1,3.1,0.13,0.17,0.17,740,11.2,15.5
2026-4-17 10:00,16.2,63,9.2,12.9,0,0,0,0,3,1012,1009,82,82,0,0,0.29,0.7,5.9,8.5,219,219,13.1,14.4,0.13,537,317,220,444,537,971,11.2,7.1,3.1,0.13,0.17,0.17,1020,11.9,15.4
2026-4-17 11:00,17.8,57,9.1,14.8,0,0,0,0,2,1011.2,1008.2,66,66,0,0,0.34,0.9,5.6,7.9,209,212,13.3,15.8,0.13,583,298,285,369,583,1097,11.2,7.2,3.1,0.13,0.17,0.17,1230,12.7,15.2
2026-4-17 12:00,18.7,55,9.6,16.2,0,0,0,0,0,1010.2,1007.2,5,5,0,0,0.41,1,6.1,8.8,194,199,13.9,17.4,0.13,721,467,254,547,721,1160,11.4,7.2,3.1,0.13,0.17,0.17,1105,13.3,14.9
2026-4-17 13:00,18.6,57,9.9,16.2,0,0,0,0,0,1009.5,1006.6,0,0,0,0,0.42,0.9,6.5,9.4,189,193,14.8,18.5,0.13,768,555,213,653,768,1155,11.6,7.2,3.1,0.13,0.17,0.17,820,13.4,15
2026-4-17 14:00,17,64,10.2,14.4,0,0,0,0,0,1009.3,1006.3,0,0,0,0,0.36,0.7,6.6,9.6,180,184,15,19.1,0.13,706,504,202,633,706,1082,11.8,7.2,3.1,0.13,0.17,0.17,520,12.8,14.4
2026-4-17 15:00,15.4,71,10,12.2,0,0,0,0,0,1009.2,1006.2,2,0,1,1,0.28,0.5,6.4,9.5,181,184,14.9,19,0.12,592,406,186,583,592,946,12,7.2,3.1,0.13,0.17,0.17,415,12,14.5
2026-4-17 16:00,15,72,10,12,0,0,0,0,0,1009.3,1006.3,11,2,3,8,0.21,0.5,5.6,8.4,184,187,14.1,18.4,0.12,434,272,162,488,434,757,12.2,7.2,3.1,0.13,0.17,0.17,340,11.8,18
2026-4-17 17:00,14.2,74,9.8,11.5,0,0,0,0,0,1008.7,1005.7,3,0,2,1,0.13,0.4,5.1,8.5,181,186,12.5,17.6,0.12,222,101,121,260,222,527,12.3,7.2,3.1,0.13,0.17,0.17,310,11.4,16.8
2026-4-17 18:00,12.3,83,9.4,9.8,0,0,0,0,0,1009,1006,1,0,1,0,0.06,0.2,4.5,11.6,179,197,11.1,16.3,0.12,101,33,68,164,101,273,12.4,7.2,3.1,0.13,0.17,0.17,300,10.4,16.7
2026-4-17 19:00,11.6,86,9.4,9,0,0,0,0,0,1009.6,1006.6,4,0,4,1,0.02,0.2,4.7,8.9,195,203,10.6,14.9,0.12,10,1,9,14,10,38,12.5,7.2,3.1,0.13,0.17,0.17,280,10.1,16
2026-4-17 20:00,11.3,89,9.6,9.3,0,0,0,0,0,1010.7,1007.7,12,0,2,10,0,0.1,3.6,7.1,192,205,9.3,15.4,0.12,0,0,0,0,0,0,12.4,7.2,3.1,0.13,0.17,0.17,230,10.1,17.8
2026-4-17 21:00,11.3,89,9.6,9.7,0,0,0,0,0,1011.5,1008.5,0,0,0,0,0,0.1,2.8,5.6,189,205,7,14.2,0.12,0,0,0,0,0,0,12.4,7.2,3.1,0.13,0.17,0.17,180,10.1,17.7
2026-4-17 22:00,10.5,93,9.4,9.5,0,0,0,0,0,1012.3,1009.3,1,0,1,0,0,0.1,1.6,3.2,141,190,5.5,13.2,0.12,0,0,0,0,0,0,12.4,7.2,3.1,0.13,0.17,0.17,95,9.7,17.6
2026-4-17 23:00,9.6,96,9,8.6,0,0,0,0,0,1012.8,1009.7,7,0,7,0,0,0,1.6,2.4,131,173,3.1,12.2,0.12,0,0,0,0,0,0,12.4,7.3,3.1,0.13,0.17,0.17,65,9.2,17.9
2026-4-18 0:00,9.2,97,8.6,8.4,0,0,0,0,0,1013.2,1010.1,2,0,2,0,0,0,0.7,2.2,141,192,3.2,11.4,0.12,0,0,0,0,0,0,12.2,7.3,3.1,0.13,0.17,0.17,50,8.7,17.7
2026-4-18 1:00,8.8,97,8.4,7.3,0,0,0,0,0,1013.4,1010.3,2,0,2,0,0,0,2.2,2.7,35,31,3.7,10.7,0.12,0,0,0,0,0,0,12.2,7.3,3.1,0.13,0.17,0.17,70,8.5,16.8
2026-4-18 2:00,8.6,99,8.4,6.9,0,0,0,0,1,1013.7,1010.6,23,18,2,5,0,0,2.5,4.4,28,35,5.1,11.8,0.12,0,0,0,0,0,0,12,7.3,3.1,0.13,0.17,0.17,100,8.4,17.3
2026-4-18 3:00,8.4,100,8.4,6.4,0,0,0,0,3,1014,1010.9,100,100,2,0,0,0,2.9,5.5,31,37,5.5,11,0.12,0,0,0,0,0,0,12,7.4,3.1,0.13,0.17,0.17,160,8.3,17.2
2026-4-18 4:00,8.4,99,8.4,6.6,0,0,0,0,3,1014.1,1011,100,100,1,0,0,0,2.6,5.3,33,38,5.6,10.4,0.12,0,0,0,0,0,0,11.8,7.4,3.1,0.13,0.17,0.17,195,8.3,16.3
2026-4-18 5:00,8.6,99,8.4,6.8,0,0,0,0,3,1014.4,1011.3,100,100,0,0,0,0,2.6,4.9,38,44,5.4,10.2,0.12,0,0,0,0,0,0,11.7,7.4,3.1,0.13,0.17,0.17,225,8.4,16.6
2026-4-18 6:00,8.7,99,8.6,6.7,0,0,0,0,3,1015,1011.9,100,100,0,0,0.01,0,3.1,5.9,44,50,6.1,10,0.12,13,1,12,11,13,67,11.6,7.4,3.2,0.13,0.17,0.17,295,8.5,17.4
2026-4-18 7:00,9.2,98,8.9,6.9,0,0,0,0,3,1015.9,1012.8,100,100,0,0,0.03,0,3.8,5.5,51,55,8.2,10.2,0.12,82,20,62,85,82,319,11.5,7.4,3.2,0.13,0.17,0.17,295,8.9,18.1
2026-4-18 8:00,10,92,8.8,8,0,0,0,0,3,1016.2,1013.1,100,100,0,0,0.07,0.1,3.3,4.6,55,57,8.1,11.1,0.12,149,28,121,67,149,570,11.2,7.4,3.2,0.13,0.17,0.17,280,9.2,18.1
2026-4-18 9:00,11.2,87,9.2,9.6,0,0,0,0,3,1016.4,1013.4,100,100,0,0,0.12,0.2,2.8,3.7,56,58,7.5,11.8,0.12,250,81,169,139,250,794,11.2,7.4,3.2,0.13,0.17,0.17,340,9.8,18.5
2026-4-18 10:00,12.6,81,9.4,11.3,0,0,0,0,3,1016.3,1013.3,100,100,0,4,0.16,0.3,2.3,3,54,57,6.8,12.8,0.12,311,72,239,100,311,975,11.2,7.4,3.2,0.13,0.17,0.17,435,10.5,18.7
2026-4-18 11:00,14.3,74,9.8,13.4,0,0,0,0,3,1015.9,1012.9,100,100,0,0,0.23,0.4,1.6,2.1,56,60,6.2,14.2,0.12,411,113,298,139,411,1101,11.2,7.4,3.2,0.13,0.17,0.17,565,11.4,18.7
2026-4-18 12:00,16.6,65,10,16.3,0,0,0,0,0,1014.7,1011.7,1,1,0,0,0.34,0.7,1,1.3,66,77,5.2,16.2,0.12,589,238,351,278,589,1164,11.2,7.4,3.2,0.13,0.17,0.17,635,12.5,18.9
2026-4-18 13:00,19,56,10.1,19.8,0,0,0,0,0,1013.5,1010.5,2,2,0,1,0.45,1,1,1.4,133,144,4.7,18.4,0.11,750,523,227,613,750,1158,11.4,7.4,3.2,0.13,0.17,0.17,645,13.6,19.1
2026-4-18 14:00,19.6,55,10.2,19.3,0,0,0,0,1,1013,1010.1,41,0,0,41,0.42,1,2.5,3.3,159,160,7.1,20,0.11,695,489,206,612,695,1085,11.6,7.4,3.2,0.13,0.17,0.17,715,14,17.6
2026-4-18 15:00,19.2,56,10.2,17.5,0,0,0,0,3,1012.3,1009.3,85,0,0,85,0.35,1,3.7,5,170,171,9,20.6,0.11,581,388,193,555,581,949,11.9,7.4,3.2,0.13,0.17,0.17,615,13.7,18.4
2026-4-18 16:00,17.6,60,9.8,15.5,0,0,0,0,0,1012,1009,4,2,2,0,0.25,0.8,3.7,5.3,171,172,9.4,20.4,0.11,426,260,166,464,426,760,12.2,7.4,3.2,0.13,0.17,0.17,445,12.9,18
2026-4-18 17:00,15.7,68,9.9,13.8,0,0,0,0,0,1011.7,1008.7,2,0,0,2,0.15,0.6,3.5,5.2,170,173,8.9,19.4,0.11,258,134,124,342,258,531,12.4,7.5,3.2,0.13,0.17,0.17,340,12.1,16.3
2026-4-18 18:00,12.6,83,9.8,10.7,0,0,0,0,3,1011.6,1008.6,89,42,0,80,0.06,0.3,3.5,5.7,170,179,8.1,17.9,0.11,104,34,70,166,104,277,12.6,7.5,3.2,0.13,0.17,0.17,280,10.7,15.7
2026-4-18 19:00,10.8,95,10,9.1,0,0,0,0,3,1011.8,1008.8,99,97,0,80,0.01,0.1,3.4,8.8,183,197,7.7,16.2,0.11,10,1,9,14,10,41,12.6,7.5,3.2,0.13,0.17,0.17,290,10.2,14.3
2026-4-18 20:00,11.2,95,10.4,8.9,0,0,0,0,3,1011.8,1008.8,85,82,0,19,0,0.1,4.8,9.9,188,200,7.8,17,0.1,0,0,0,0,0,0,12.8,7.5,3.2,0.13,0.16,0.17,300,10.7,13.7
2026-4-18 21:00,11.8,94,10.8,9.4,0,0,0,0,2,1012,1009,60,53,0,15,0,0.1,4.9,10.4,191,202,8.5,15.6,0.1,0,0,0,0,0,0,12.8,7.6,3.2,0.13,0.16,0.17,340,11,13.5
2026-4-18 22:00,11.7,93,10.6,9.4,0,0,0,0,1,1011.9,1008.9,40,40,0,0,0,0.1,4.7,9.5,194,202,8.3,14.5,0.1,0,0,0,0,0,0,12.8,7.6,3.2,0.13,0.16,0.17,370,10.9,13.6
2026-4-18 23:00,11.6,91,10.2,9.3,0,0,0,0,0,1011.7,1008.7,6,5,0,2,0,0.1,4.4,8.1,193,202,9.6,13.7,0.1,0,0,0,0,0,0,12.8,7.6,3.2,0.13,0.16,0.17,370,10.6,13.7
2026-4-19 0:00,11.2,90,9.6,8.7,0,0,0,0,0,1011.6,1008.6,5,5,0,0,0,0.1,4.6,8.6,194,202,9.1,13,0.1,0,0,0,0,0,0,12.7,7.6,3.2,0.13,0.16,0.17,370,10.1,13.8
2026-4-19 1:00,10.8,90,9.2,8.2,0,0,0,0,3,1011.3,1008.3,96,4,0,96,0,0.1,4.6,8.8,196,202,9.2,12.3,0.1,0,0,0,0,0,0,12.6,7.6,3.2,0.13,0.16,0.17,360,9.7,13.6
2026-4-19 2:00,11.4,87,9.2,8.5,0,0,0,0,0,1010.4,1007.4,13,12,0,1,0.01,0.2,5.1,9.5,196,202,10,12.6,0.1,0,0,0,0,0,0,12.6,7.6,3.2,0.13,0.16,0.17,375,9.9,13
2026-4-19 3:00,10.9,89,9.1,8.4,0,0,0,0,0,1010.2,1007.2,10,8,0,2,0.01,0.1,4.4,8.5,191,199,10.2,12,0.1,0,0,0,0,0,0,12.4,7.6,3.2,0.13,0.16,0.17,305,9.7,14.7
2026-4-19 4:00,10.4,91,9,7.9,0,0,0,0,2,1009.7,1006.7,68,5,0,66,0,0.1,4.3,8.4,189,198,8.7,11.6,0.1,0,0,0,0,0,0,12.4,7.6,3.2,0.13,0.16,0.17,290,9.5,15
2026-4-19 5:00,10.4,91,8.9,8,0,0,0,0,2,1009.7,1006.7,62,0,0,62,0,0.1,3.9,7.9,193,204,8.6,11.1,0.1,0,0,0,0,0,0,12.2,7.6,3.2,0.13,0.16,0.17,285,9.3,15.5
2026-4-19 6:00,10.6,89,8.8,8.3,0,0,0,0,1,1009.8,1006.8,43,0,0,43,0.02,0.1,3.9,7.6,178,194,7.7,10.9,0.1,20,3,17,33,20,72,12.2,7.6,3.2,0.13,0.16,0.17,270,9.4,15.2
2026-4-19 7:00,12.2,81,9,10.1,0,0,0,0,0,1009.7,1006.7,14,0,0,14,0.07,0.3,3.5,9.3,173,198,8,11.3,0.1,130,49,81,205,130,325,12,7.6,3.2,0.13,0.16,0.17,265,10.1,14.1
2026-4-19 8:00,14.4,71,9.2,12.2,0,0,0,0,3,1009.3,1006.3,99,0,0,99,0.16,0.5,3.8,6.1,175,183,8.3,13.6,0.1,296,166,130,391,296,576,11.8,7.6,3.2,0.13,0.16,0.17,260,11.2,13.5
2026-4-19 9:00,16.6,62,9.2,14.3,0,0,0,0,2,1009.3,1006.3,63,0,0,63,0.26,0.7,4,5.9,177,183,9.5,15,0.1,470,303,167,515,470,799,11.8,7.6,3.2,0.13,0.16,0.17,335,12.1,13.5
2026-4-19 10:00,18.4,56,9.6,16.5,0,0,0,0,3,1009.1,1006.1,91,0,0,91,0.36,0.9,4.2,6.2,176,182,10.1,16.8,0.1,619,425,194,589,619,980,11.9,7.6,3.2,0.13,0.16,0.17,460,13.2,12.6
2026-4-19 11:00,19.7,53,9.8,17.8,0,0,0,0,3,1008.4,1005.5,100,0,0,100,0.43,1.1,5.3,7.7,171,177,12.3,18.6,0.1,732,523,209,642,732,1105,12,7.7,3.2,0.13,0.16,0.17,540,13.8,11.2
2026-4-19 12:00,18.8,55,9.4,16.2,0,0,0,0,3,1007.6,1004.7,100,0,0,100,0.38,1,5.5,8.2,169,176,12.6,19.6,0.1,635,278,357,323,635,1167,12.2,7.7,3.2,0.13,0.16,0.17,410,13.2,11.1
2026-4-19 13:00,18.7,55,9.4,16,0,0,0,0,3,1007.1,1004.2,98,0,0,98,0.36,1,5.3,8,173,179,12.6,20.2,0.1,588,221,367,258,588,1161,12.4,7.7,3.2,0.13,0.16,0.17,470,13.2,11.4
2026-4-19 14:00,20.4,49,9.4,17.8,0,0,0,0,3,1006.6,1003.7,91,0,3,91,0.42,1.2,5.6,8.4,174,180,13.1,21,0.1,652,360,292,449,652,1088,12.6,7.8,3.2,0.13,0.16,0.17,590,14,12.1
2026-4-19 15:00,20.1,50,9.4,16.8,0,0,0,0,3,1005.7,1002.8,100,0,0,100,0.36,1.2,5.9,9.3,177,183,13.1,21.3,0.1,520,252,268,359,520,953,12.9,7.8,3.2,0.13,0.16,0.17,510,13.8,12.6
2026-4-19 16:00,18,57,9.2,15.2,0,0,0,0,3,1005.9,1003,100,0,5,100,0.23,0.9,5,8.4,177,186,13.1,20.8,0.09,318,85,233,151,318,764,13.1,7.8,3.2,0.13,0.16,0.17,355,12.8,16
2026-4-19 17:00,18.6,56,9.7,16.8,0,0,0,0,3,1007.8,1004.9,100,22,73,98,0.14,0.9,3.3,6.1,316,305,11,19.8,0.09,120,5,115,13,120,535,13.2,7.8,3.2,0.13,0.16,0.17,775,13.3,22.2
2026-4-19 18:00,18.2,41,4.6,14.1,0,0,0,0,3,1008.9,1005.9,100,20,24,100,0.18,1.2,5.4,8.6,329,329,12.5,19,0.09,71,10,61,48,71,281,13.4,7.8,3.2,0.13,0.16,0.17,1180,11,18.3
2026-4-19 19:00,16,43,3.3,11.4,0,0,0,0,3,1010.4,1007.4,100,0,100,100,0.14,1,5.7,9.3,329,328,11.6,17.9,0.09,9,0,9,0,9,43,13.5,7.8,3.2,0.13,0.16,0.17,1220,9.4,17.7
2026-4-19 20:00,15.9,40,2.3,11.3,0,0,0,0,3,1011.5,1008.5,100,0,100,100,0.13,1.1,5.5,9,318,318,13.5,18.2,0.09,0,0,0,0,0,0,13.3,7.8,3.2,0.13,0.15,0.17,1325,9,19.7
2026-4-19 21:00,13.8,43,1.4,9.2,0.1,0.1,0,0,51,1013.2,1010.2,100,0,100,100,0.11,0.9,5.3,8.6,327,326,12.9,17,0.09,0,0,0,0,0,0,13.4,7.8,3.2,0.13,0.15,0.17,1445,7.6,19.4
2026-4-19 22:00,12,57,3.6,7.7,0.7,0.7,0,0,53,1014.1,1011.1,100,0,100,100,0.07,0.6,5.3,8.8,328,327,10.9,15.6,0.1,0,0,0,0,0,0,13.4,7.8,3.2,0.13,0.15,0.17,1750,7.5,18.9
2026-4-19 23:00,9.2,54,0.2,3.6,1.2,1.2,0,0,55,1016.5,1013.4,100,0,100,100,0.08,0.5,6.6,10.9,332,331,13.5,13.8,0.11,0,0,0,0,0,0,13.4,7.8,3.2,0.13,0.15,0.17,1375,4.7,17
2026-4-20 0:00,7.6,63,0.9,3.9,1.4,1.4,0,0,61,1017,1013.9,100,0,100,100,0.03,0.4,3.4,5.6,360,353,12.8,11.8,0.12,0,0,0,0,0,0,13.3,7.8,3.2,0.13,0.15,0.17,1300,4.1,15.3
2026-4-20 1:00,7.3,71,2.4,4.4,0.3,0.3,0,0,51,1016.8,1013.7,100,0,97,100,0.01,0.3,2.3,4.5,29,5,5.9,10.6,0.13,0,0,0,0,0,0,13.1,7.9,3.2,0.13,0.15,0.17,475,4.5,7.6
2026-4-20 2:00,6,83,3.4,3,0,0,0,0,3,1017.2,1014.1,97,0,0,97,0,0.2,2.8,5.8,340,340,11.1,10.8,0.13,0,0,0,0,0,0,13,7.9,3.2,0.13,0.15,0.17,710,4.4,2.9
2026-4-20 3:00,7,19,-15.2,1,0,0,0,0,0,1016.8,1013.7,0,0,0,0,0.11,0.8,4.6,8.2,335,334,9,9.5,0.13,0,0,0,0,0,0,12.8,7.9,3.2,0.13,0.15,0.17,990,0.1,2.1
2026-4-20 4:00,5.8,26,-12.2,1,0,0,0,0,0,1016.4,1013.3,0,0,0,0,0.06,0.7,2.8,5.7,330,334,8.9,8.6,0.13,0,0,0,0,0,0,12.6,7.9,3.2,0.13,0.15,0.17,300,-0.1,2
2026-4-20 5:00,4.6,39,-8.4,0.4,0,0,0,0,0,1016,1012.9,0,0,0,0,0.03,0.5,2,4.3,294,304,5.3,7.6,0.12,0,0,0,0,0,0,12.3,7.9,3.2,0.13,0.15,0.17,90,-0.3,2
2026-4-20 6:00,4.2,40,-8.2,-0.4,0,0,0,0,0,1015.9,1012.8,0,0,0,0,0.06,0.5,2.9,6,282,288,5.3,6.8,0.12,24,5,19,54,24,76,12,7.9,3.2,0.13,0.15,0.17,145,-0.5,2.2
